//04/11/2022 11:12:34.707
11/03/2019, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, BRI*
04/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, BRI*
26/11/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, BRI*
27/11/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, BRI*
20/12/2019, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, BRI*
21/12/2019, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, BRI*
03/01/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, BRI*
04/01/2020, 31, 09:00, 18:15, 0, 20:00, 239, 0, F, BRI*
28/02/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, BRI*
09/03/2020, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, BRI*
03/11/2020, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, BRI*
15/03/2021, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, BRI*
08/11/2021, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, BRI*
14/03/2022, 31, 09:00, 18:00, 0, 20:00, 239, 0, F, BRI*
07/11/2022, 31, 09:00, 18:30, 0, 20:00, 239, 0, F, BRI*
01/01/2007, 31, 09:00, 17:00, 0, 17:00, 419, 0, F, BZE*
17/10/2010, 31, 09:00, 16:00, 0, 16:00, 479, 0, F, CCM*
02/12/2012, 31, 09:00, 16:00, 0, 16:20, 459, 0, F, CCM*
15/09/2020, 31, 09:00, 16:20, 0, 17:05, 55, 1, F, CCM*
11/03/2019, 31, 09:00, 16:55, 0, 17:20, 399, 0, F, CCROO*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CCROO*
09/03/2020, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CCROO*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CCROO*
11/03/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CCROR*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CCROR*
09/03/2020, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CCROR*
15/03/2021, 31, 09:00, 16:55, 0, 17:20, 35, 0, F, CCROR*
11/03/2019, 31, 09:00, 16:55, 0, 17:20, 399, 0, F, CIELO*
04/11/2019, 31, 09:00, 17:55, 0, 20:00, 239, 0, F, CIELO*
