07/11 15:10:17.343 | 15:10:16.745 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 7 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info        TInfoClientProcessor.ProcessLoginResult :
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          ActivationResult=OK
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          Mensagem=Ok
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          Key=C8A17440EB83B237-396CEEF337DD8130
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          ActivationCode=111**********410
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          Bolsas=
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          Corretoras=0
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          Opcionais=2
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          Contratos=0
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          Product=
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info          TestLicense=False
07/11 15:10:17.343 | 15:10:16.745 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 8 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:17.345 | 15:10:16.747 : #00004C98 #Log#Roteamento  TLicenseManager.SetCode:  Trial=False PrivateFalse RoteamentoFalse OptionsAddOnFalse AdvancedAddOnFalse LeandroStormerAddonFalse ScalperAddOnFalse ScalperAddOn2False SpecialOrderProAddOnFalse SpecialOrderRTAddOnFalse RoteamentoSubAccountFalse OliverInABoxFalse DeveloperFalse HasAlphaFalse HasCoviFalse ScalperDevFalse RotTestTickersFalse LongExportFalse LongTimesTradesFalse ScalperExportFalse TwoMVPowerFalse TwoMVForceFalse TwoMVDevFalse TwoMVRobotLiteFalse TwoMVRobotProFalse CarmineRobotFalse FgzRobotFalse HarmonicTradingFalse HasReplayFalse HasElevenNewsFalse HasTCNewsFalse HasTCNewsProFalse HasMarketAnalystFalse HasMarketConsumerFalse HasTesouroDiretoFalse HasSakuraFalse HasEduMoraesFalse HasPhiCubeIndexFalse HasPNBFalse HasZendeskFalse HasEduIndexNelogicaFalse HasRafaAnsaniFalse HasOppJoyFalse
07/11 15:10:17.345 | 15:10:16.747 : #00004C98 #Log#Roteamento  TMainProcessor.HandleActivateResult: WM_CONNECTOR_STATE_CONNECTION 3 0
07/11 15:10:17.345 | 15:10:16.747 : #00004C98 #Log#Roteamento  TConnectorThread.ProcessStateCallback: Type=3 Result=0
07/11 15:10:17.451 | 15:10:16.853 : #00004020 #Per#Mercury     TMercuryClient.ProcessMessage(1124):  Time=108.546
07/11 15:10:17.451 | 15:10:16.853 : #00004020 #Con#Mercury     TMercuryClientProcessor.SubscribeAll : BuildHistoricInfoMsg
07/11 15:10:17.451 | 15:10:16.853 : #00004020 #Con#Mercury     TMercuryClientProcessor.BuildHistoricInfoMsg : Date: 30/12/1899
07/11 15:10:17.451 | 15:10:16.853 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendRequestDataSerie : [NoRequestsLeft]
07/11 15:10:17.451 | 15:10:16.853 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 6 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:17.452 | 15:10:16.854 : #00004F68 #Con#Info        TInfoClientProcessor.SendDataFilesVersion: MarketHours: B : 04/11/2022 11:17:59
07/11 15:10:17.452 | 15:10:16.854 : #00004F68 #Con#Info        TInfoClientProcessor.SendDataFilesVersion: MarketHours: F : 04/11/2022 11:12:34
07/11 15:10:17.452 | 15:10:16.854 : #00004F68 #Con#Info        TInfoClientProcessor.SendDataFilesVersion: MarketHours: E : 22/03/2021 13:45:13
07/11 15:10:17.452 | 15:10:16.854 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 7 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:17.562 | 15:10:16.964 : #00004020 #Per#Mercury     TMercuryClient.ProcessMessage(1124):  Time=109.498
07/11 15:10:17.562 | 15:10:16.964 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:10:17.562 | 15:10:16.964 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 6 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:17.567 | 15:10:16.969 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 5 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:17.670 | 15:10:17.072 : #00004020 #Per#Mercury     TMercuryClient.ProcessMessage(1124):  Time=102.958
07/11 15:10:17.670 | 15:10:17.072 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.671 | 15:10:17.073 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.671 | 15:10:17.073 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 5 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:17.679 | 15:10:17.081 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 4 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:17.777 | 15:10:17.179 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.777 | 15:10:17.179 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.777 | 15:10:17.179 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.777 | 15:10:17.179 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 4 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:17.791 | 15:10:17.193 : #00004020 #Per#Mercury     TMercuryClient.ProcessMessage(1124):  Time=112.845
07/11 15:10:17.801 | 15:10:17.203 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 3 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:17.882 | 15:10:17.284 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.882 | 15:10:17.284 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.882 | 15:10:17.284 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.882 | 15:10:17.284 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.882 | 15:10:17.284 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 3 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:17.914 | 15:10:17.316 : #00004020 #Per#Mercury     TMercuryClient.ProcessMessage(1124):  Time=113.524
07/11 15:10:17.914 | 15:10:17.316 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 2 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:17.991 | 15:10:17.393 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.991 | 15:10:17.393 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.991 | 15:10:17.393 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.991 | 15:10:17.393 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.991 | 15:10:17.393 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:17.991 | 15:10:17.393 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 2 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:18.023 | 15:10:17.425 : #00004020 #Per#Mercury     TMercuryClient.ProcessMessage(1124):  Time=108.178
07/11 15:10:18.031 | 15:10:17.433 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 1 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:18.101 | 15:10:17.503 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.101 | 15:10:17.503 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.101 | 15:10:17.503 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.101 | 15:10:17.503 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.101 | 15:10:17.503 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.101 | 15:10:17.503 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.102 | 15:10:17.504 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 1 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:18.146 | 15:10:17.548 : #00004020 #Per#Mercury     TMercuryClient.ProcessMessage(1124):  Time=114.736
07/11 15:10:18.164 | 15:10:17.566 : #00004020 #Con#Mercury     TCustomClient.HandleClientConnect connected : 0 :  SocketState=wsConnected AliveTimer=True SSL=False
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClient.HandleClientConnect connected : 0 :  SocketState=wsConnected AliveTimer=True SSL=True
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.206 | 15:10:17.608 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:10:18.207 | 15:10:17.609 : #00004F68 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:10:18.276 | 15:10:17.678 : #00004F68 #Con#Info        TFilesProtocolDecoder.ProcessMarketHoursReceived: B
07/11 15:10:18.278 | 15:10:17.680 : #00004F68 #Con#Info        TFilesProtocolDecoder.ProcessMarketHoursReceived: F
07/11 15:10:18.278 | 15:10:17.680 : #00004F68 #Con#Info        TFilesProtocolDecoder.ProcessMarketHoursReceived: E
07/11 15:10:18.310 | 15:10:17.712 : #00004F68 #Con#Info        TServerListManager.LoadFromFile: bNoFile=Não
07/11 15:10:18.325 | 15:10:17.727 : #00004020 #Con#Mercury     TServerListManager.LoadFromFile: bNoFile=Não
07/11 15:10:22.781 | 15:10:22.183 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:10:22
07/11 15:10:27.797 | 15:10:27.199 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessInfoHistory : bLast : Assets: 65603
07/11 15:10:27.812 | 15:10:27.214 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:10:27.265 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:10:27.941 | 15:10:27.394 : #00004C98 #Per#Main        TCalcTickerInfoManager.ProcessMessage : WM_NEW_TICKER_INFO Time=142.907
07/11 15:10:32.780 | 15:10:32.233 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:10:32
07/11 15:10:36.128 | 15:10:35.581 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:10:35.593 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:10:42.782 | 15:10:42.247 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:10:42
07/11 15:10:46.082 | 15:10:45.547 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:10:45.546 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:10:52.782 | 15:10:52.246 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:10:52
07/11 15:10:56.099 | 15:10:55.563 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:10:55.562 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:11:02.778 | 15:11:02.241 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:11:02
07/11 15:11:06.195 | 15:11:05.658 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:11:05.640 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:11:12.780 | 15:11:12.223 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:11:12
07/11 15:11:16.081 | 15:11:15.524 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:11:15.546 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:11:22.778 | 15:11:22.242 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:11:22
07/11 15:11:26.086 | 15:11:25.550 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:11:25.546 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:11:32.778 | 15:11:32.238 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendIamAlive : 07/11/2022 15:11:32
07/11 15:11:36.208 | 15:11:35.668 : #00004020 #Con#Mercury     TMercuryClientProcessor.ProcessImAlive : 07/11/2022 15:11:35.671 BookBMF=0 BookBovespa=0 TradesBMF=0 TradesBovespa=0 QuotesBMF=0 QuotesBovespa=0 TradesReplay=0 QuotesReplay=0
07/11 15:11:36.210 | 15:11:35.673 : #00004020 #Con#Mercury     TMercuryClientProcessor.SendCloseReason : Disconnected - Message sent to server | Reason: Execute Text=30/12/1899 
07/11 15:11:36.210 | 15:11:35.673 : #00004020 #Con#Mercury     TCustomClient.FWSocketSessionClosed : 0 :  SocketState=wsClosed AliveTimer=False SSL=False
07/11 15:11:36.210 | 15:11:35.673 : #00004F68 #Con#Info        TCustomClient.FWSocketSessionClosed : 0 :  SocketState=wsClosed AliveTimer=False SSL=False
07/11 15:11:39.419 | 15:11:38.882 : #00005958 #Con#Mercury     TCustomClient.Create SocketState=nil AliveTimer=nil
07/11 15:11:39.419 | 15:11:38.882 : #00005958 #Con#Mercury     TCustomClient.Create: After Read Proxy Settings SocketState=nil AliveTimer=nil
07/11 15:11:39.422 | 15:11:38.885 : #00005958 #Con#Mercury     TServerListManager.LoadFromFile: bNoFile=Não
07/11 15:11:39.423 | 15:11:38.886 : #00005958 #Con#Mercury     TCustomClientProcessor.GetHardwareID : Result : 19115DE9
07/11 15:11:39.423 | 15:11:38.886 : #00005958 #Con#Info        TCustomClient.Create SocketState=nil AliveTimer=nil
07/11 15:11:39.423 | 15:11:38.886 : #00005958 #Con#Info        TCustomClient.Create: After Read Proxy Settings SocketState=nil AliveTimer=nil
07/11 15:11:39.425 | 15:11:38.888 : #00005958 #Con#Info        TServerListManager.LoadFromFile: bNoFile=Não
07/11 15:11:39.426 | 15:11:38.889 : #00005958 #Con#Info        TCustomClientProcessor.GetHardwareID : Result : 19115DE9
07/11 15:11:39.526 | 15:11:38.989 : #00001BA4 #Con#Info        TCustomClient.ExecuteCreate: AliveTimer Interval=2000
07/11 15:11:39.558 | 15:11:39.021 : #00005248 #Con#Mercury     TCustomClient.ExecuteCreate: AliveTimer Interval=2000
07/11 15:11:39.647 | 15:11:39.110 : #00001BA4 #Con#Info        TCustomClient.Execute : Start SocketState=nil AliveTimer=False
07/11 15:11:39.683 | 15:11:39.146 : #00001BA4 #Con#Info        TCustomClient.BuildSocket: SocketState=wsClosed AliveTimer=False SSL=True
07/11 15:11:39.704 | 15:11:39.167 : #00005248 #Con#Mercury     TCustomClient.Execute : Start SocketState=nil AliveTimer=False
07/11 15:11:39.719 | 15:11:39.182 : #00005248 #Con#Mercury     TCustomClient.BuildSocket: SocketState=wsClosed AliveTimer=False SSL=False
07/11 15:11:39.733 | 15:11:39.196 : #00001BA4 #Con#Info        TCustomClient.ConfigureSocket : Sem Proxy SocketState=wsClosed AliveTimer=False SSL=True
07/11 15:11:39.733 | 15:11:39.196 : #00005248 #Con#Mercury     TCustomClient.ConfigureSocket : Sem Proxy SocketState=wsClosed AliveTimer=False SSL=False
07/11 15:11:39.733 | 15:11:39.196 : #00001BA4 #Con#Info        TCustomClient.ConfigureSocket : 191.239.246.202 : 643 | SSL= True SocketState=wsClosed AliveTimer=False SSL=True
07/11 15:11:39.733 | 15:11:39.196 : #00005248 #Con#Mercury     TCustomClient.ConfigureSocket : 191.234.160.194 : 443 | SSL= False SocketState=wsClosed AliveTimer=False SSL=False
07/11 15:11:39.733 | 15:11:39.196 : #00001BA4 #Con#Info        TCustomClient.HandleClientConnect: AliveTimer Interval=800
07/11 15:11:39.733 | 15:11:39.196 : #00005248 #Con#Mercury     TCustomClient.HandleClientConnect: AliveTimer Interval=800
07/11 15:11:39.733 | 15:11:39.196 : #00005958 #Log#Roteamento  TDataFeedManager.HandleConnectionState: WM_CONNECTOR_STATE_CONNECTION 2 MercuryState=1
07/11 15:11:39.733 | 15:11:39.196 : #00005958 #Log#Roteamento  TConnectorThread.ProcessStateCallback: Type=2 Result=1
07/11 15:11:39.734 | 15:11:39.197 : #00001BA4 #Con#Info        TCustomClient.HandleClientConnect SocketState=wsConnecting AliveTimer=True SSL=True
07/11 15:11:39.734 | 15:11:39.197 : #00005248 #Con#Mercury     TCustomClient.HandleClientConnect SocketState=wsConnecting AliveTimer=True SSL=False
07/11 15:11:39.763 | 15:11:39.226 : #00001BA4 #Con#Info        TCustomClient.FWSocketSessionConnected ok : 0 SocketState=wsConnected AliveTimer=False SSL=True
07/11 15:11:39.763 | 15:11:39.226 : #00001BA4 #Con#Info        TCustomClient.FWSocketSessionConnected: AliveTimer Interval=10000
07/11 15:11:39.877 | 15:11:39.340 : #00001BA4 #Con#Info        TInfoClientProcessor.BuildNewLoginMsg : HDSerial : 00523_D8_B1124B_01.D
07/11 15:11:39.877 | 15:11:39.340 : #00001BA4 #Con#Info        TInfoClientProcessor.BuildNewLoginMsg: Login=15557724710 PassHash=AA0***
07/11 15:11:39.877 | 15:11:39.340 : #00001BA4 #Con#Info        TInfoClientProcessor.BuildNewLoginMsg : Machine ID : 19115DE9 Product: Family:Unknown
07/11 15:11:39.877 | 15:11:39.340 : #00001BA4 #Con#Info        TInfoClientProcessor.Connected
07/11 15:11:39.966 | 15:11:39.429 : #00001BA4 #Con#Info        TCustomClient.FWSocketSslHandshakeDone: Success Address=191.239.246.202
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info        TInfoClientProcessor.ProcessLoginResult :
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          ActivationResult=OK
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          Mensagem=Ok
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          Key=C8A17440EB83B237-396CEEF337DD8130
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          ActivationCode=111**********410
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          Bolsas=
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          Corretoras=0
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          Opcionais=2
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          Contratos=0
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          Product=
07/11 15:11:40.007 | 15:11:39.470 : #00001BA4 #Con#Info          TestLicense=True
07/11 15:11:40.009 | 15:11:39.472 : #00005958 #Log#Roteamento  TLicenseManager.SetCode:  Trial=False PrivateFalse RoteamentoFalse OptionsAddOnFalse AdvancedAddOnFalse LeandroStormerAddonFalse ScalperAddOnFalse ScalperAddOn2False SpecialOrderProAddOnFalse SpecialOrderRTAddOnFalse RoteamentoSubAccountFalse OliverInABoxFalse DeveloperFalse HasAlphaFalse HasCoviFalse ScalperDevFalse RotTestTickersFalse LongExportFalse LongTimesTradesFalse ScalperExportFalse TwoMVPowerFalse TwoMVForceFalse TwoMVDevFalse TwoMVRobotLiteFalse TwoMVRobotProFalse CarmineRobotFalse FgzRobotFalse HarmonicTradingFalse HasReplayFalse HasElevenNewsFalse HasTCNewsFalse HasTCNewsProFalse HasMarketAnalystFalse HasMarketConsumerFalse HasTesouroDiretoFalse HasSakuraFalse HasEduMoraesFalse HasPhiCubeIndexFalse HasPNBFalse HasZendeskFalse HasEduIndexNelogicaFalse HasRafaAnsaniFalse HasOppJoyFalse
07/11 15:11:40.009 | 15:11:39.472 : #00005958 #Log#Roteamento  TMainProcessor.HandleActivateResult: WM_CONNECTOR_STATE_CONNECTION 3 0
07/11 15:11:40.009 | 15:11:39.472 : #00005958 #Log#Roteamento  TConnectorThread.ProcessStateCallback: Type=3 Result=0
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=22 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.037 | 15:11:39.500 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
07/11 15:11:40.038 | 15:11:39.501 : #00001BA4 #Con#Info        TCustomClientProcessor.ProcessMessage : MsgID=21 ERROR
